iteration,time_out,hand_wrist_away,object_away,ep_len,mean_reward,voc,obj_pos_err,obj_rot_err,rw_err,lw_err,rf_err,lf_err,R_force_closure,R_object_kp,R_hand_kp,R_hand_joint,R_termination
3135,0.9498,0.0017,0.0497,299.61,67.14,0.01,0.0421,0.2058,0.1456,0.0838,0.5121,0.4,1.8919,0.4268,0.1362,0.1264,-0.0105
3136,0.9492,0.0019,0.0503,289.2,65.58,0.01,0.0407,0.1868,0.1441,0.0824,0.51,0.4045,1.9095,0.4335,0.1371,0.127,-0.0124
3137,0.9487,0.0021,0.0507,305.85,70.21,0.01,0.0388,0.2105,0.1452,0.0837,0.5052,0.4008,1.8942,0.429,0.1352,0.1252,-0.0106
3138,0.9507,0.0017,0.0486,301.59,67.83,0.01,0.0376,0.1867,0.1462,0.0835,0.5104,0.3982,1.8209,0.4145,0.1302,0.1206,-0.0073
3139,0.9512,0.0017,0.0481,289.97,65.38,0.01,0.0406,0.1949,0.1463,0.0838,0.5122,0.3979,1.932,0.4375,0.1388,0.1287,-0.0086
3140,0.9512,0.0021,0.0478,312.3,70.81,0.01,0.043,0.1995,0.1442,0.083,0.5022,0.4,1.9366,0.436,0.1387,0.1286,-0.0149
3141,0.95,0.0022,0.0487,303.28,68.19,0.01,0.0402,0.2031,0.1451,0.083,0.5081,0.3989,1.9466,0.4409,0.1396,0.1293,-0.0117
3142,0.9486,0.0024,0.05,305.99,68.9,0.01,0.0387,0.1894,0.1439,0.083,0.512,0.4007,1.8675,0.4265,0.1339,0.1241,-0.0116
3143,0.9482,0.0025,0.0504,281.02,64.44,0.01,0.0364,0.1819,0.1469,0.0839,0.5155,0.4049,1.7362,0.4005,0.1243,0.1151,-0.0071
3144,0.948,0.0026,0.0507,298.39,67.39,0.01,0.0412,0.1986,0.1436,0.0828,0.5054,0.4007,1.8972,0.4257,0.1347,0.1247,-0.0146
3145,0.9458,0.0028,0.0532,256.57,57.89,0.01,0.0388,0.1969,0.1445,0.0836,0.509,0.3998,1.8132,0.4079,0.1296,0.1201,-0.0131
3146,0.9444,0.0029,0.0547,281.84,62.43,0.01,0.0384,0.2007,0.1456,0.0836,0.5128,0.4041,1.8833,0.4293,0.1359,0.126,-0.0105
3147,0.9453,0.0027,0.054,309.43,69.15,0.01,0.0381,0.1971,0.1475,0.0841,0.5119,0.4033,1.9853,0.4495,0.1423,0.132,-0.0073
3148,0.9461,0.0025,0.0534,301.79,68.14,0.01,0.0368,0.1925,0.1458,0.0841,0.5101,0.4036,1.8984,0.434,0.1359,0.1259,-0.0101
3149,0.9453,0.0027,0.0542,289.24,65.71,0.01,0.0443,0.202,0.1431,0.0817,0.5037,0.4007,1.8557,0.4214,0.1322,0.1223,-0.0171
3150,0.9429,0.0027,0.0567,301.4,68.17,0.01,0.0398,0.1854,0.1459,0.0831,0.51,0.4026,1.8947,0.4292,0.1355,0.1255,-0.0115
3151,0.9437,0.0024,0.0558,290.78,66.68,0.01,0.0402,0.1865,0.1455,0.0834,0.5144,0.4039,1.9588,0.4396,0.1391,0.1288,-0.0095
3152,0.9435,0.0021,0.0562,285.21,64.74,0.01,0.0385,0.1979,0.1442,0.0823,0.5085,0.3992,1.8426,0.4189,0.1322,0.1226,-0.0145
3153,0.9416,0.0017,0.0581,292.88,66.53,0.01,0.0378,0.2,0.1455,0.0832,0.5147,0.4001,1.936,0.4372,0.1387,0.1286,-0.0088
3154,0.9428,0.002,0.0567,311.7,70.85,0.01,0.0389,0.1943,0.1469,0.0836,0.513,0.4038,1.9531,0.4372,0.1402,0.13,-0.0077
3155,0.9426,0.002,0.0568,324.26,73.95,0.01,0.0395,0.2057,0.1451,0.0827,0.5105,0.3982,2.0615,0.454,0.1469,0.1362,-0.0115
3156,0.9417,0.0024,0.0576,277.13,63.15,0.01,0.0403,0.2033,0.1451,0.0834,0.5072,0.3991,1.8309,0.4165,0.1313,0.1218,-0.0138
3157,0.9397,0.0026,0.0593,317.7,71.35,0.01,0.0409,0.205,0.1441,0.0827,0.5063,0.3986,1.9779,0.4444,0.1418,0.1315,-0.0129
3158,0.9415,0.0026,0.0575,311.4,69.72,0.01,0.0367,0.2033,0.1462,0.0842,0.5105,0.4035,1.8166,0.4173,0.1306,0.1211,-0.0094
3159,0.9404,0.0024,0.0586,257.68,58.74,0.01,0.0421,0.2145,0.1433,0.0821,0.5003,0.396,1.8276,0.4122,0.1308,0.1212,-0.0181
3160,0.9414,0.0024,0.0574,311.12,70.32,0.01,0.0367,0.1801,0.1482,0.0847,0.5183,0.4052,1.9107,0.4371,0.1368,0.1267,-0.0041
3161,0.9421,0.0024,0.0567,282.72,63.61,0.01,0.0391,0.1985,0.1438,0.0827,0.5081,0.4016,1.9237,0.4341,0.1368,0.1267,-0.0131
3162,0.9416,0.0023,0.0574,291.13,65.06,0.01,0.0383,0.1895,0.1468,0.0844,0.5129,0.4008,1.9153,0.4337,0.137,0.1271,-0.0089
3163,0.9412,0.0026,0.0577,300.46,66.97,0.01,0.0391,0.1984,0.1464,0.0836,0.5095,0.4017,1.957,0.4378,0.1404,0.1303,-0.0113
3164,0.9422,0.0028,0.0565,311.54,69.43,0.01,0.0391,0.1905,0.1464,0.0836,0.5113,0.4018,1.9871,0.4462,0.1424,0.1319,-0.01
3165,0.942,0.0029,0.0568,277.76,61.38,0.01,0.0418,0.2006,0.1458,0.0838,0.5098,0.3989,1.9222,0.4356,0.1388,0.1289,-0.0128
3166,0.9408,0.0024,0.058,284.21,65.05,0.01,0.0411,0.199,0.1444,0.0824,0.5058,0.4,1.9171,0.4272,0.1358,0.1258,-0.0154
3167,0.9413,0.0022,0.0574,273.81,63.0,0.01,0.0386,0.1931,0.1456,0.0837,0.5081,0.402,1.8573,0.4222,0.1319,0.1221,-0.0134
3168,0.9419,0.002,0.0568,297.68,66.77,0.01,0.035,0.1784,0.1476,0.0842,0.5145,0.4028,1.8901,0.4363,0.1358,0.1258,-0.007
3169,0.942,0.0019,0.0568,341.03,77.78,0.01,0.0398,0.199,0.1459,0.0834,0.5113,0.4048,2.042,0.4609,0.1447,0.1341,-0.0116
3170,0.9407,0.0017,0.0581,304.76,70.01,0.01,0.0392,0.2018,0.1467,0.0838,0.5118,0.3993,1.9015,0.4358,0.136,0.1261,-0.0111
3171,0.9419,0.0017,0.0569,330.83,75.38,0.01,0.0367,0.1873,0.1477,0.084,0.5151,0.4017,1.9937,0.4512,0.1421,0.1318,-0.0088
3172,0.9441,0.0018,0.0545,308.67,69.29,0.01,0.0386,0.192,0.1478,0.0839,0.5177,0.404,1.9689,0.4445,0.1401,0.1299,-0.0095
3173,0.9447,0.0018,0.0538,283.85,63.62,0.01,0.04,0.1986,0.147,0.0842,0.5097,0.4029,1.9323,0.4364,0.1381,0.1281,-0.0129
3174,0.9456,0.002,0.0529,299.21,67.47,0.01,0.0364,0.1945,0.1491,0.0849,0.5207,0.3977,1.9116,0.4342,0.1363,0.1264,-0.006
3175,0.9483,0.0019,0.0504,282.53,63.79,0.01,0.0348,0.1819,0.148,0.0844,0.5165,0.4026,1.8575,0.4219,0.1333,0.1237,-0.0081
3176,0.948,0.0021,0.0508,273.77,60.75,0.01,0.0369,0.1916,0.1495,0.084,0.5138,0.404,1.8588,0.4236,0.1329,0.1232,-0.009
3177,0.9473,0.0024,0.0517,308.95,70.27,0.01,0.0386,0.2047,0.1469,0.0838,0.5093,0.4007,1.9194,0.4389,0.137,0.1271,-0.0111
3178,0.9481,0.002,0.0513,293.8,66.11,0.01,0.0366,0.1996,0.1476,0.0845,0.5129,0.4032,1.8797,0.4324,0.134,0.1243,-0.011
3179,0.9479,0.0018,0.0516,297.91,68.24,0.01,0.0378,0.1976,0.148,0.0842,0.5142,0.4036,1.9121,0.4344,0.1357,0.1257,-0.0086
3180,0.9476,0.0017,0.0519,272.94,61.38,0.01,0.0385,0.1942,0.145,0.0821,0.5074,0.4002,1.8527,0.425,0.1321,0.1225,-0.0164
3181,0.9458,0.0015,0.0537,274.25,61.86,0.01,0.0374,0.1972,0.1465,0.0836,0.5097,0.4055,1.833,0.417,0.1311,0.1215,-0.0137
3182,0.9444,0.0015,0.055,308.05,69.5,0.01,0.0383,0.1919,0.1462,0.0833,0.5091,0.4022,1.8905,0.4288,0.134,0.1242,-0.013
3183,0.9422,0.0017,0.0571,299.95,67.68,0.01,0.0385,0.1883,0.1467,0.0835,0.5128,0.4011,1.9488,0.4474,0.1383,0.1282,-0.0113
3184,0.9419,0.0018,0.0573,303.78,69.18,0.01,0.0363,0.1965,0.148,0.0842,0.5144,0.4042,1.9691,0.4479,0.1395,0.1292,-0.0099
3185,0.941,0.0018,0.0582,310.64,70.83,0.01,0.0384,0.2081,0.1459,0.0835,0.5101,0.4041,1.9299,0.4425,0.1374,0.1274,-0.014
3186,0.9405,0.0016,0.059,285.96,64.55,0.01,0.0363,0.2028,0.1486,0.0844,0.5153,0.4035,1.9444,0.4409,0.1383,0.1282,-0.0093
3187,0.9417,0.0017,0.0576,292.43,65.17,0.01,0.0359,0.1996,0.1471,0.0835,0.5142,0.4022,1.8692,0.429,0.1333,0.1236,-0.0111
3188,0.9423,0.0018,0.0569,287.26,65.68,0.01,0.039,0.2203,0.1461,0.0828,0.5137,0.4036,1.8579,0.4204,0.1315,0.1219,-0.0127
3189,0.9417,0.002,0.0575,304.76,69.91,0.01,0.0349,0.1895,0.1482,0.0834,0.5159,0.4061,1.8693,0.4255,0.1333,0.1233,-0.0103
3190,0.9414,0.002,0.0578,295.22,66.88,0.01,0.037,0.2004,0.1493,0.084,0.5182,0.405,1.9064,0.4303,0.1359,0.1261,-0.0074
3191,0.9418,0.0022,0.0572,254.94,56.86,0.01,0.0368,0.1878,0.1483,0.0834,0.5163,0.4071,1.69,0.3913,0.1218,0.1128,-0.01
3192,0.9411,0.0022,0.0579,295.93,65.99,0.01,0.0383,0.2207,0.144,0.0818,0.5068,0.4025,1.858,0.4196,0.1332,0.1235,-0.0177
3193,0.9409,0.0022,0.0582,290.96,66.92,0.01,0.0398,0.1967,0.1486,0.0835,0.5219,0.4073,2.0246,0.4574,0.142,0.1315,-0.0091
3194,0.9412,0.0023,0.0577,280.93,62.86,0.01,0.0391,0.1973,0.1476,0.0834,0.5132,0.4062,1.773,0.4038,0.1274,0.1182,-0.013
3195,0.9378,0.002,0.0612,271.39,59.95,0.01,0.038,0.216,0.1452,0.0821,0.51,0.4042,1.8732,0.4305,0.1357,0.1258,-0.0167
3196,0.9355,0.0022,0.0633,294.49,66.76,0.01,0.0394,0.2086,0.1479,0.0831,0.5153,0.4105,1.9881,0.4454,0.1413,0.1309,-0.0113
3197,0.9362,0.0022,0.0626,281.35,63.89,0.01,0.0363,0.1934,0.1484,0.0831,0.5172,0.4102,1.8472,0.4204,0.1327,0.1231,-0.0099
3198,0.9373,0.0022,0.0615,271.95,61.52,0.01,0.0383,0.2082,0.147,0.0825,0.5181,0.4034,1.7608,0.3988,0.1261,0.1168,-0.0121
3199,0.9369,0.002,0.0619,309.11,69.93,0.01,0.0354,0.1975,0.1478,0.0826,0.5228,0.4106,1.9208,0.4408,0.137,0.1268,-0.0103
3200,0.9401,0.0019,0.0589,266.82,60.72,0.01,0.036,0.1935,0.1505,0.0843,0.5253,0.4058,1.9667,0.4452,0.1399,0.1295,-0.0067
3201,0.9395,0.0022,0.0595,288.68,65.11,0.01,0.0365,0.211,0.1457,0.0829,0.5181,0.4085,1.9278,0.437,0.1361,0.126,-0.0137
3202,0.9394,0.0021,0.0596,299.72,69.1,0.01,0.0377,0.1962,0.1487,0.0839,0.524,0.4094,1.8894,0.4339,0.1341,0.1241,-0.0101
3203,0.9393,0.002,0.0596,296.61,67.03,0.01,0.0391,0.1994,0.1493,0.0832,0.5204,0.4095,1.9206,0.4369,0.1363,0.1261,-0.0118
3204,0.9404,0.002,0.0584,330.71,75.05,0.01,0.0374,0.1936,0.1503,0.0842,0.5274,0.4112,2.0258,0.4568,0.1443,0.1334,-0.0059
3205,0.9421,0.002,0.0567,273.64,62.17,0.01,0.0358,0.1996,0.1494,0.0838,0.5209,0.4063,1.9497,0.4455,0.1388,0.1285,-0.0081
3206,0.9419,0.0019,0.057,315.67,72.12,0.01,0.0359,0.1929,0.1493,0.0833,0.5256,0.4107,1.8892,0.4266,0.1349,0.1248,-0.0085
3207,0.9422,0.0017,0.0571,295.99,67.26,0.01,0.0381,0.2026,0.1481,0.0827,0.5206,0.4074,1.8608,0.4244,0.1326,0.1226,-0.0135
3208,0.9425,0.0022,0.0568,294.68,65.01,0.01,0.0357,0.185,0.1512,0.0848,0.5287,0.4142,1.8068,0.4187,0.1306,0.1209,-0.0075
3209,0.9442,0.002,0.055,313.89,71.43,0.01,0.0384,0.1859,0.1504,0.0838,0.5254,0.4126,1.932,0.4409,0.1381,0.1278,-0.0091
3210,0.9451,0.0021,0.054,292.58,66.18,0.01,0.0372,0.1928,0.1492,0.0834,0.5238,0.4104,1.954,0.4462,0.1393,0.1287,-0.0105
3211,0.9452,0.0021,0.0541,275.5,61.96,0.01,0.0338,0.1875,0.1517,0.0853,0.5291,0.4131,1.7844,0.4143,0.1273,0.1178,-0.0083
3212,0.9457,0.0018,0.0539,264.1,59.1,0.01,0.0347,0.187,0.1494,0.0831,0.5252,0.4151,1.8563,0.4249,0.1332,0.123,-0.0104
3213,0.9446,0.0017,0.0549,283.27,64.38,0.01,0.0341,0.1907,0.1498,0.0845,0.5277,0.4142,1.8978,0.4344,0.1343,0.1242,-0.0093
3214,0.9443,0.0015,0.0552,274.76,62.73,0.01,0.0382,0.193,0.1503,0.0847,0.5306,0.415,1.9204,0.4386,0.1367,0.1264,-0.0076
3215,0.9458,0.0014,0.0538,288.95,64.79,0.01,0.0382,0.1911,0.15,0.0833,0.5265,0.4113,1.9453,0.4401,0.1387,0.1282,-0.0101
3216,0.9468,0.0013,0.0529,302.87,69.53,0.01,0.0364,0.1913,0.1505,0.0839,0.5244,0.4161,2.0056,0.4588,0.1418,0.131,-0.0098
3217,0.947,0.0015,0.0525,284.75,64.91,0.01,0.0357,0.1908,0.1504,0.0845,0.5258,0.4154,1.8782,0.4266,0.1334,0.1232,-0.0086
3218,0.9465,0.0019,0.0529,300.53,67.37,0.01,0.0383,0.1916,0.1498,0.0834,0.5264,0.4117,2.0047,0.4517,0.142,0.1312,-0.0111
3219,0.9458,0.002,0.0535,291.51,66.09,0.01,0.0382,0.1964,0.1492,0.0837,0.5252,0.4162,1.9839,0.45,0.1405,0.1298,-0.0115
3220,0.9452,0.0021,0.0539,279.66,63.64,0.01,0.0367,0.1745,0.1507,0.0839,0.5301,0.4135,1.9551,0.4473,0.1396,0.1289,-0.0084
3221,0.9461,0.0021,0.0529,303.27,70.08,0.01,0.037,0.1836,0.1503,0.0837,0.5302,0.4162,1.8184,0.4237,0.1296,0.1196,-0.0093
3222,0.9478,0.0021,0.0512,294.28,66.72,0.01,0.0343,0.161,0.1534,0.0851,0.5357,0.4217,1.9255,0.4446,0.1379,0.1273,-0.0045
3223,0.9491,0.0022,0.0499,284.91,63.54,0.01,0.0378,0.1809,0.1507,0.0842,0.5305,0.4148,1.9082,0.4411,0.1364,0.1259,-0.01
3224,0.9519,0.0027,0.0471,304.81,70.32,0.01,0.0398,0.1831,0.1509,0.0836,0.5295,0.413,2.0094,0.458,0.1416,0.1306,-0.0085
3225,0.9514,0.0026,0.0476,279.04,62.76,0.01,0.0389,0.1911,0.1508,0.0832,0.5311,0.416,1.866,0.4277,0.1333,0.1229,-0.0112
3226,0.9492,0.0026,0.05,298.61,67.81,0.01,0.0368,0.1915,0.1502,0.0829,0.5266,0.4155,1.9222,0.4424,0.1373,0.1266,-0.0125
3227,0.9482,0.0024,0.0511,296.55,66.92,0.01,0.0389,0.1875,0.1508,0.0838,0.5309,0.4141,1.9512,0.4438,0.1374,0.1266,-0.0112
3228,0.9474,0.0025,0.0518,287.82,65.17,0.01,0.0376,0.1947,0.1492,0.0835,0.5269,0.4147,1.8342,0.4162,0.1297,0.1195,-0.0124
3229,0.9472,0.0029,0.052,321.8,73.24,0.01,0.0382,0.1861,0.1513,0.0836,0.5312,0.4183,1.8749,0.427,0.1339,0.1233,-0.009
3230,0.9476,0.0029,0.0515,282.76,64.58,0.01,0.0351,0.1857,0.1505,0.0838,0.5323,0.4159,1.9804,0.4509,0.1393,0.1283,-0.0099
3231,0.9467,0.0027,0.0525,297.71,68.1,0.01,0.0381,0.1746,0.1515,0.0839,0.535,0.4122,2.0011,0.4631,0.1421,0.131,-0.0089
3232,0.948,0.0023,0.0514,277.72,62.54,0.01,0.0386,0.183,0.1503,0.0834,0.5296,0.4162,1.9484,0.4499,0.1384,0.1276,-0.0109
3233,0.9468,0.0024,0.0526,289.68,65.99,0.01,0.0394,0.1867,0.1481,0.0815,0.5263,0.4128,1.9255,0.441,0.1368,0.1261,-0.0139
3234,0.9455,0.0028,0.0536,317.72,72.83,0.01,0.0386,0.1832,0.152,0.0837,0.5316,0.4141,2.0213,0.4572,0.1427,0.1316,-0.0081
3235,0.9435,0.0031,0.0556,291.3,67.12,0.01,0.041,0.1776,0.1491,0.0818,0.53,0.4145,1.9409,0.4433,0.1368,0.1259,-0.0123
3236,0.9427,0.0038,0.0558,298.17,67.24,0.01,0.0386,0.1961,0.1513,0.0834,0.5272,0.4137,1.8714,0.4322,0.1337,0.1233,-0.0109
3237,0.9415,0.004,0.0571,325.54,74.45,0.01,0.0369,0.1892,0.1511,0.0825,0.5298,0.4156,2.0313,0.4584,0.144,0.1328,-0.0106
3238,0.9439,0.0038,0.0548,304.42,69.78,0.01,0.0401,0.188,0.1497,0.0819,0.5323,0.4152,1.9999,0.4571,0.1416,0.1305,-0.012
3239,0.9448,0.0032,0.0544,295.22,67.16,0.01,0.0372,0.1908,0.1499,0.0832,0.5314,0.4168,1.8431,0.4269,0.1311,0.1207,-0.0116
3240,0.9446,0.0032,0.0546,282.98,64.5,0.01,0.038,0.1731,0.1523,0.0831,0.5345,0.4159,1.9851,0.4529,0.1398,0.1286,-0.0096
3241,0.9454,0.0036,0.0539,307.05,69.96,0.01,0.0384,0.1751,0.1523,0.0838,0.5317,0.4171,1.8854,0.4354,0.1343,0.1236,-0.0104
3242,0.9457,0.0039,0.0538,273.81,62.06,0.01,0.0382,0.1909,0.1521,0.0828,0.5329,0.4173,1.898,0.4338,0.1356,0.1248,-0.0095
3243,0.9446,0.0043,0.0545,292.73,66.3,0.01,0.0398,0.1865,0.1504,0.0822,0.5324,0.4174,1.9699,0.4497,0.1395,0.1284,-0.0111
3244,0.9437,0.004,0.0555,284.23,64.01,0.01,0.0388,0.1865,0.1476,0.0808,0.5286,0.4132,2.0207,0.4647,0.143,0.1316,-0.0151
3245,0.9427,0.0041,0.0566,288.76,65.14,0.01,0.0388,0.1762,0.1515,0.082,0.532,0.4207,1.9022,0.4436,0.1354,0.1246,-0.0116
3246,0.9422,0.0052,0.0567,329.4,74.7,0.01,0.04,0.1788,0.1534,0.083,0.5388,0.4197,1.9996,0.4568,0.1421,0.1308,-0.0083
3247,0.941,0.0054,0.058,301.24,68.95,0.01,0.0382,0.188,0.1509,0.0829,0.5336,0.4177,1.9528,0.4457,0.1382,0.127,-0.0111
3248,0.9411,0.0052,0.058,269.2,60.52,0.01,0.0389,0.1939,0.1501,0.0818,0.5288,0.417,1.7962,0.4169,0.1283,0.1181,-0.0127
3249,0.9411,0.0051,0.0579,275.97,62.48,0.01,0.0382,0.1774,0.1524,0.0837,0.5353,0.418,1.9701,0.4483,0.1382,0.127,-0.0108
3250,0.9404,0.005,0.0584,284.12,64.95,0.01,0.0399,0.1729,0.1524,0.0827,0.5372,0.4182,1.8776,0.4322,0.1326,0.1217,-0.0093
3251,0.941,0.0054,0.0577,301.07,68.57,0.01,0.0373,0.163,0.1532,0.0835,0.5414,0.4232,1.9797,0.4581,0.1399,0.1285,-0.0069
3252,0.9412,0.0052,0.0574,313.81,72.08,0.01,0.0399,0.1867,0.1507,0.0825,0.5329,0.4192,1.9361,0.442,0.1367,0.1256,-0.0139
3253,0.9396,0.0053,0.0589,266.64,61.13,0.01,0.0396,0.1792,0.1503,0.0814,0.5368,0.4185,1.8855,0.4347,0.1322,0.1212,-0.0131
3254,0.9386,0.0059,0.0594,313.91,71.9,0.01,0.0406,0.176,0.151,0.082,0.5277,0.4151,1.9716,0.4524,0.1394,0.1281,-0.0135
3255,0.9399,0.0057,0.0581,303.43,68.53,0.01,0.0374,0.1625,0.1533,0.0823,0.5355,0.4211,1.8257,0.4288,0.1309,0.1204,-0.0073
3256,0.9405,0.0062,0.0572,280.75,64.86,0.01,0.0391,0.1727,0.1527,0.0821,0.5378,0.4201,1.857,0.4279,0.1309,0.1203,-0.0111
3257,0.9409,0.0063,0.0567,292.75,65.55,0.01,0.0347,0.1704,0.1524,0.082,0.5361,0.4192,1.8281,0.4261,0.1305,0.1199,-0.0088
3258,0.9391,0.0059,0.0585,296.86,66.44,0.01,0.0447,0.1932,0.147,0.08,0.523,0.4161,1.9358,0.4445,0.1377,0.1265,-0.0194
3259,0.9352,0.0058,0.0621,274.14,61.09,0.01,0.0392,0.1938,0.1494,0.081,0.5273,0.4116,1.8637,0.4345,0.1334,0.1227,-0.0153
3260,0.9357,0.0055,0.0617,319.59,71.67,0.01,0.0422,0.1913,0.1511,0.0815,0.5313,0.418,2.0094,0.4532,0.1432,0.1317,-0.0138
3261,0.9352,0.0053,0.0621,320.22,73.18,0.01,0.0407,0.1887,0.1513,0.0824,0.5336,0.4156,1.9509,0.4516,0.1386,0.1274,-0.0119
3262,0.9343,0.0047,0.063,303.6,69.41,0.01,0.0398,0.1992,0.1497,0.081,0.5274,0.4167,1.8717,0.4283,0.1326,0.1219,-0.0156
3263,0.9331,0.004,0.0647,278.9,63.05,0.01,0.0394,0.1886,0.1517,0.0815,0.5328,0.4191,1.8795,0.434,0.1335,0.1229,-0.0117
3264,0.9349,0.0035,0.0633,296.56,66.62,0.01,0.0361,0.1759,0.1519,0.0817,0.5358,0.422,1.8459,0.433,0.1321,0.1216,-0.0107
3265,0.9367,0.0033,0.0617,273.99,61.84,0.01,0.0339,0.18,0.1539,0.0828,0.5368,0.4197,1.7628,0.4125,0.1263,0.1164,-0.0078
3266,0.9378,0.0035,0.0608,282.74,63.66,0.01,0.0361,0.1775,0.1517,0.0819,0.5319,0.4181,1.8959,0.4357,0.1349,0.1243,-0.0117
3267,0.9386,0.0032,0.0599,296.86,68.08,0.01,0.038,0.1742,0.1531,0.0821,0.5331,0.4176,1.8692,0.4391,0.1338,0.1232,-0.0086
3268,0.9397,0.0033,0.0585,284.25,64.68,0.01,0.0403,0.1703,0.1511,0.0811,0.5311,0.4224,1.8969,0.4405,0.1347,0.1238,-0.0151
3269,0.9401,0.0037,0.0579,295.36,67.01,0.01,0.0417,0.1923,0.1503,0.0817,0.5315,0.4202,1.8287,0.4244,0.131,0.1205,-0.0142
3270,0.938,0.0039,0.0602,301.97,68.52,0.01,0.0387,0.1932,0.1507,0.0806,0.5259,0.417,1.8839,0.4347,0.1332,0.1224,-0.0158
3271,0.9374,0.0035,0.061,300.06,68.16,0.01,0.0377,0.2007,0.1501,0.081,0.5281,0.4172,1.897,0.4401,0.1345,0.1237,-0.0153
3272,0.9374,0.0037,0.0609,311.85,69.98,0.01,0.0372,0.18,0.1539,0.0821,0.537,0.4199,1.9488,0.4412,0.1383,0.1273,-0.0081
3273,0.9367,0.0035,0.0616,292.98,66.13,0.01,0.0372,0.1889,0.1504,0.0806,0.532,0.4181,1.8435,0.4225,0.1317,0.1211,-0.0148
3274,0.9353,0.0038,0.0626,310.63,70.2,0.01,0.0413,0.1925,0.1513,0.0806,0.5313,0.4187,1.9606,0.4473,0.1398,0.1285,-0.0152
3275,0.9346,0.0038,0.0633,289.57,66.1,0.01,0.0414,0.204,0.148,0.0792,0.5231,0.4133,1.7391,0.4084,0.1248,0.1149,-0.0197
3276,0.9331,0.0037,0.0651,281.73,64.33,0.01,0.0375,0.19,0.1527,0.081,0.5344,0.4168,1.8893,0.4369,0.134,0.1233,-0.0126
3277,0.9336,0.0037,0.0645,291.14,66.15,0.01,0.0377,0.1884,0.153,0.0813,0.5381,0.4207,1.7925,0.414,0.128,0.1178,-0.0106
3278,0.9333,0.0036,0.0649,302.91,69.28,0.01,0.038,0.1815,0.1546,0.0818,0.538,0.4224,1.9146,0.4373,0.1359,0.1249,-0.0095
3279,0.9333,0.004,0.0646,325.56,74.72,0.01,0.0415,0.1853,0.1525,0.0808,0.5331,0.4195,1.931,0.4405,0.1357,0.1249,-0.0123
3280,0.9347,0.0039,0.0634,279.5,63.99,0.01,0.042,0.1968,0.1525,0.0811,0.5333,0.416,2.0795,0.4683,0.1451,0.1334,-0.0119
3281,0.9342,0.0036,0.0641,285.96,65.85,0.01,0.0355,0.1953,0.1511,0.0808,0.5331,0.4206,1.8057,0.4189,0.1286,0.1184,-0.0138
3282,0.9331,0.0034,0.0656,323.17,74.08,0.01,0.0349,0.1939,0.1523,0.0816,0.5353,0.4213,1.9904,0.4496,0.1401,0.1288,-0.0112
3283,0.9316,0.0031,0.0675,276.02,62.47,0.01,0.0407,0.1931,0.1504,0.0805,0.5312,0.4142,1.8875,0.4379,0.1341,0.1234,-0.0144
3284,0.9316,0.0033,0.0675,286.1,65.08,0.01,0.0389,0.1961,0.1499,0.0804,0.5302,0.4162,1.9397,0.4398,0.1374,0.1262,-0.0165
3285,0.9321,0.0031,0.0669,276.79,62.93,0.01,0.0347,0.1793,0.1531,0.0813,0.5352,0.4257,1.8805,0.434,0.1338,0.123,-0.0099
3286,0.9325,0.0029,0.0665,288.21,65.68,0.01,0.037,0.1774,0.1517,0.0811,0.5341,0.4208,1.8106,0.4194,0.1287,0.1183,-0.012
3287,0.933,0.003,0.066,298.56,67.64,0.01,0.0382,0.1863,0.1516,0.0803,0.534,0.4182,1.8618,0.4316,0.1326,0.1218,-0.0131
3288,0.9337,0.0027,0.0657,261.34,58.49,0.01,0.0413,0.184,0.1518,0.0807,0.5337,0.4185,1.8556,0.4189,0.132,0.1213,-0.0133
3289,0.9328,0.0023,0.0667,316.73,72.2,0.01,0.0373,0.1898,0.152,0.0813,0.5331,0.418,1.9737,0.4494,0.1397,0.1285,-0.0134
3290,0.9318,0.0017,0.068,284.36,64.31,0.0,0.0392,0.2022,0.1495,0.0793,0.5243,0.4119,1.8775,0.4308,0.1337,0.1228,-0.0196
3291,0.927,0.0018,0.0727,272.67,61.97,0.0,0.0448,0.2313,0.1432,0.0771,0.5149,0.4083,1.7631,0.4045,0.126,0.1156,-0.0303
3292,0.9167,0.0032,0.0821,254.48,56.35,0.0,0.0427,0.2694,0.1413,0.0758,0.5034,0.4054,1.7561,0.3972,0.1263,0.1161,-0.0377
3293,0.909,0.004,0.0894,271.78,61.06,0.0,0.0417,0.2483,0.1471,0.0786,0.5207,0.4136,1.8253,0.408,0.129,0.1184,-0.0253
3294,0.9065,0.0043,0.0918,270.41,59.71,0.0,0.0413,0.253,0.1476,0.0786,0.5219,0.4141,1.8436,0.4183,0.1317,0.1208,-0.0228
3295,0.9025,0.0049,0.0956,264.83,58.58,0.0,0.0422,0.2705,0.1425,0.0765,0.5093,0.4045,1.7304,0.3917,0.1251,0.1148,-0.0327
3296,0.8931,0.0056,0.1048,271.57,59.11,0.0,0.0448,0.286,0.1444,0.0774,0.5109,0.4056,1.7864,0.3992,0.1285,0.118,-0.0301
3297,0.886,0.0057,0.1115,289.73,64.59,0.0,0.0388,0.272,0.1449,0.077,0.5134,0.4081,1.8177,0.4046,0.1295,0.1189,-0.0296
3298,0.8826,0.006,0.1147,252.31,55.36,0.0,0.0402,0.2504,0.1469,0.0776,0.5174,0.4095,1.7193,0.3913,0.1235,0.1133,-0.0249
